"polygon","name","type"
410006," TX EDWARDS PLATEAU ","climDiv"
410001," TX HIGH PLAINS ","climDiv"
410002," TX LOW ROLLING PLAINS ","climDiv"
410003," TX NORTH CENTRAL ","climDiv"
410007," TX SOUTH CENTRAL ","climDiv"
410009," TX SOUTHERN ","climDiv"
410005," TX TRANS PECOS ","climDiv"
410008," TX UPPER COAST ","climDiv"
420002," UT DIXIE ","climDiv"
420003," UT NORTH CENTRAL ","climDiv"
420005," UT NORTHERN MOUNTAINS ","climDiv"
420004," UT SOUTH CENTRAL ","climDiv"
420007," UT SOUTHEAST ","climDiv"
420006," UT UINTA BASIN ","climDiv"
420001," UT WESTERN ","climDiv"
440005," VA CENTRAL MOUNTAIN ","climDiv"
440002," VA EASTERN PIEDMONT ","climDiv"
440004," VA NORTHERN ","climDiv"
440006," VA SOUTHWESTERN MOUNTAIN ","climDiv"
440001," VA TIDEWATER ","climDiv"
440003," VA WESTERN PIEDMONT ","climDiv"
430001," VT NORTHEASTERN ","climDiv"
430003," VT SOUTHEASTERN ","climDiv"
430002," VT WESTERN ","climDiv"
450005," WA CASCADE MOUNTAINS WEST ","climDiv"
450008," WA CENTRAL BASIN ","climDiv"
450004," WA E OLYMPIC CASCADE FOOTHLS ","climDiv"
450006," WA EAST SLOPE CASCADES ","climDiv"
450002," WA NE OLYMPIC SAN JUAN ","climDiv"
450009," WA NORTHEASTERN ","climDiv"
450007," WA OKANOGAN BIG BEND ","climDiv"
450010," WA PALOUSE BLUE MOUNTAINS ","climDiv"
450003," WA PUGET SOUND LOWLANDS ","climDiv"
450001," WA WEST OLYMPIC COASTAL ","climDiv"
470005," WI CENTRAL ","climDiv"
470006," WI EAST CENTRAL ","climDiv"
470002," WI NORTH CENTRAL ","climDiv"
470003," WI NORTHEAST ","climDiv"
470001," WI NORTHWEST ","climDiv"
470008," WI SOUTH CENTRAL ","climDiv"
470009," WI SOUTHEAST ","climDiv"
470007," WI SOUTHWEST ","climDiv"
470004," WI WEST CENTRAL ","climDiv"
460004," WV CENTRAL ","climDiv"
460002," WV NORTH CENTRAL ","climDiv"
460006," WV NORTHEASTERN ","climDiv"
460001," WV NORTHWESTERN ","climDiv"
460005," WV SOUTHERN ","climDiv"
460003," WV SOUTHWESTERN ","climDiv"
480006," WY BELLE FOURCHE DRAINAGE ","climDiv"
480004," WY BIG HORN ","climDiv"
480007," WY CHEYENNE NIOBRARA DRNG ","climDiv"
480003," WY GREEN AND BEAR DRAINAGE ","climDiv"
480008," WY LOWER PLATTE ","climDiv"
480005," WY POWDR ","climDiv"
480002," WY SNAKE DRAINAGE ","climDiv"
480010," WY UPPER PLATTE ","climDiv"
480009," WY WIND RIVER ","climDiv"
480001," WY YELLOWSTONE DRAINAGE ","climDiv"
